time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
15.97202266;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97275904;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97349542;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97423179;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97496817;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97570454;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97644092;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9771773;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97791367;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97865005;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.97938642;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9801228;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98085918;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98159555;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98233193;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98306831;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98380468;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98454106;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98527743;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98601381;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98675019;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98748656;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98822294;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98895931;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.98969569;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99043207;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99116844;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99190482;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99264119;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99337757;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99411395;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99485032;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9955867;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99632308;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99705945;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99779583;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.9985322;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.99926858;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00000496;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00074133;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00147771;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00221408;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00295046;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00368684;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00442321;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00515959;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00589596;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00663234;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00736872;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00810509;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00884147;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.00957785;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01031422;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.0110506;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01178697;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01252335;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01325973;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.0139961;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01473248;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
